id_transacao,data_venda,cliente_id,nome_cliente,idade_cliente,genero_cliente,cidade_cliente,estado_cliente,renda_estimada,produto_id,nome_produto,categoria,marca,preco_unitario,quantidade,subtotal,desconto_percent,desconto_valor,valor_final,regiao,canal_venda,custo_produto,margem_lucro,vendedor_id,comissao_vendedor,mes,trimestre,dia_semana,periodo_dia,status_entrega,avaliacao_produto,tempo_entrega_dias,forma_pagamento,parcelas
TXN00007159,2024-10-12,CLI001183,Rodrigo Castro,33,M,Florianópolis,BA,10910,PRD037,Fone JBL,Monitores,JBL,3656.05,2,7312.1,26,1901.15,5410.95,Sudeste,Marketplace,2106.5,0.42,VEN019,299.24,2,1,Segunda,Noite,Em Trânsito,3,4,PIX,6
TXN00007160,2023-04-30,CLI001593,Marcos Ribeiro,42,F,João Pessoa,CE,8079,PRD038,Smartphone Xiaomi,Notebooks,Microsoft,4453.66,2,8907.32,15,1336.1,7571.22,Centro-Oeste,Telefone,2065.97,0.39,VEN004,285.54,12,3,Sexta,Tarde,Em Trânsito,2.7,13,PIX,11
TXN00007161,2024-04-18,CLI000926,Eduardo Gomes,31,F,Rio de Janeiro,SP,12659,PRD030,AirPods Pro,Monitores,Fitbit,6898.52,4,27594.08,17,4690.99,22903.09,Sudeste,App Mobile,4117.24,0.27,VEN027,217.04,1,3,Sábado,Noite,Processando,1.4,4,PIX,6
TXN00007162,2024-09-10,CLI001934,Ana Costa,64,M,Campo Grande,RJ,7558,PRD051,Mouse Logitech,Tablets,Fitbit,2907.68,1,2907.68,3,87.23,2820.45,Sudeste,Telefone,1250.11,0.5,VEN016,320.82,6,4,Quinta,Noite,Processando,3.1,6,Boleto,11
TXN00007163,2024-04-12,CLI000864,Roberto Lima,70,F,Brasília,BA,7455,PRD060,Dell XPS 13,Wearables,Amazon,2870.38,4,11481.52,23,2640.75,8840.77,Centro-Oeste,Telefone,1254.25,0.37,VEN010,296.65,10,2,Sábado,Manhã,Entregue,3.2,5,Boleto,12
TXN00007164,2024-10-23,CLI001130,Carla Mendes,41,F,Florianópolis,CE,7450,PRD043,Smartphone Xiaomi,Smartphones,Microsoft,3705.43,1,3705.43,7,259.38,3446.05,Sudeste,Marketplace,2485.86,0.17,VEN027,308.11,11,1,Terça,Noite,Entregue,4.2,10,Cartão Crédito,10
TXN00007165,2023-02-15,CLI001600,Ana Costa,70,F,Florianópolis,SC,18698,PRD021,Smartphone Xiaomi,Armazenamento,Fitbit,6552.31,1,6552.31,25,1638.08,4914.23,Centro-Oeste,Online,4193.17,0.24,VEN025,227.13,7,2,Terça,Manhã,Processando,4.3,1,Cartão Crédito,9
TXN00007166,2023-07-13,CLI000309,Ricardo Martins,46,M,Porto Alegre,GO,9541,PRD067,Suporte Celular,Periféricos,Garmin,5588.95,1,5588.95,25,1397.24,4191.71,Sul,Telefone,2047.61,0.57,VEN048,249.8,9,1,Sábado,Noite,Processando,2.5,6,Boleto,12
TXN00007167,2023-01-28,CLI001184,Fernanda Rocha,30,F,São Paulo,RS,15417,PRD053,Carregador Wireless,Monitores,Fitbit,178.33,4,713.32,24,171.2,542.12,Sul,Marketplace,99.39,0.42,VEN002,226.11,9,3,Segunda,Tarde,Processando,2.9,7,Boleto,1
TXN00007168,2024-06-09,CLI001087,Lucia Ferreira,30,F,Natal,MG,19046,PRD046,Dell XPS 13,Monitores,JBL,1419.22,3,4257.66,6,255.46,4002.2,Sudeste,Marketplace,455.32,0.2,VEN018,453.83,11,2,Quarta,Manhã,Em Trânsito,2.6,3,PIX,2
TXN00007169,2023-07-13,CLI000621,Lucia Ferreira,20,M,Teresina,MG,14154,PRD001,Mouse Logitech,Armazenamento,Nintendo,1360.54,5,6802.7,17,1156.46,5646.24,Centro-Oeste,Online,871.79,0.39,VEN039,495.68,7,2,Sábado,Noite,Processando,1.8,13,Boleto,9
TXN00007170,2023-04-27,CLI001713,Pedro Oliveira,21,F,Manaus,RS,2915,PRD076,Smartwatch Garmin,Wearables,Microsoft,6748.27,2,13496.54,27,3644.07,9852.47,Centro-Oeste,Loja Física,3166.79,0.43,VEN032,143.1,3,1,Sexta,Tarde,Entregue,1.3,10,Boleto,7
TXN00007171,2024-12-28,CLI001131,Juliana Barbosa,55,F,Campo Grande,PE,9659,PRD082,PlayStation 5,Notebooks,Amazon,5250.8,2,10501.6,18,1890.29,8611.31,Nordeste,App Mobile,3235.65,0.37,VEN026,400.29,1,2,Quarta,Tarde,Processando,3.6,5,Boleto,7
TXN00007172,2023-11-08,CLI001527,Pedro Oliveira,33,F,Rio de Janeiro,SP,6303,PRD030,MacBook Air,Smartphones,Garmin,6915.87,5,34579.35,9,3112.14,31467.21,Nordeste,Marketplace,3234.19,0.16,VEN002,140.84,4,2,Domingo,Manhã,Em Trânsito,1,3,Boleto,10
TXN00007173,2024-08-25,CLI000723,Ricardo Martins,30,M,São Paulo,PR,19381,PRD018,Sony WH-1000XM5,Acessórios,Sony,5627.56,1,5627.56,9,506.48,5121.08,Sul,Marketplace,3259.55,0.16,VEN049,184.42,7,2,Segunda,Manhã,Processando,2.8,14,PIX,5
TXN00007174,2023-06-04,CLI000041,Marcos Ribeiro,40,M,Belém,MG,14643,PRD068,Samsung Galaxy S24,Audio,Fitbit,3808.62,5,19043.1,13,2475.6,16567.5,Centro-Oeste,Online,1985.34,0.22,VEN007,205.54,10,3,Quinta,Tarde,Em Trânsito,1.8,15,Cartão Crédito,6
TXN00007175,2024-04-01,CLI000915,Rodrigo Castro,37,F,Maceió,PR,15034,PRD008,Capa iPhone,Notebooks,JBL,7821.67,4,31286.68,24,7508.8,23777.88,Sudeste,Telefone,2753.41,0.56,VEN041,196.35,7,4,Terça,Noite,Em Trânsito,1.7,7,Boleto,3
TXN00007176,2023-02-21,CLI000358,Ana Costa,65,F,Belém,GO,10252,PRD013,Sony WH-1000XM5,Wearables,Xiaomi,3043.98,2,6087.96,6,365.28,5722.68,Sudeste,Loja Física,1754.7,0.24,VEN013,452.57,6,3,Segunda,Tarde,Entregue,4.8,3,PIX,9
TXN00007177,2023-09-20,CLI001594,Rodrigo Castro,35,F,Campo Grande,CE,11042,PRD067,Xbox Series X,Armazenamento,JBL,1259.78,3,3779.34,11,415.73,3363.61,Nordeste,Online,834.47,0.16,VEN036,322.67,7,3,Quinta,Tarde,Entregue,1.8,15,Cartão Crédito,11
TXN00007178,2024-05-11,CLI001117,Beatriz Araújo,53,F,Belo Horizonte,GO,18809,PRD068,Nintendo Switch,Periféricos,JBL,6326.56,3,18979.68,22,4175.53,14804.15,Sul,Marketplace,3784.62,0.54,VEN025,273.39,4,4,Sexta,Manhã,Em Trânsito,3.7,10,PIX,10
TXN00007179,2023-06-28,CLI001415,Mariana Cardoso,35,F,Vitória,PE,8681,PRD075,Teclado Mecânico,Armazenamento,Samsung,73.52,5,367.6,20,73.52,294.08,Nordeste,App Mobile,45.3,0.43,VEN042,418.14,4,2,Segunda,Tarde,Em Trânsito,2.4,14,PIX,8
TXN00007180,2023-09-23,CLI001831,Felipe Nascimento,36,M,Goiânia,SP,19369,PRD063,SSD 1TB,Wearables,Garmin,4578.69,1,4578.69,13,595.23,3983.46,Sul,Telefone,1570.83,0.42,VEN047,90.97,8,4,Sábado,Manhã,Entregue,1.2,4,Cartão Débito,8
TXN00007181,2024-12-23,CLI000652,Carla Mendes,58,M,Recife,CE,8436,PRD076,Suporte Celular,Audio,Garmin,3120.24,3,9360.72,0,0,9360.72,Norte,Telefone,2095.98,0.46,VEN002,307.41,5,4,Sábado,Manhã,Em Trânsito,4.7,15,PIX,6
TXN00007182,2024-05-15,CLI000899,Marcos Ribeiro,31,F,Campo Grande,RS,15352,PRD037,Capa iPhone,Gaming,Xiaomi,1390.44,1,1390.44,1,13.9,1376.54,Sudeste,App Mobile,437.93,0.55,VEN033,388.71,5,3,Quarta,Noite,Processando,2.3,13,PIX,7
TXN00007183,2023-08-04,CLI001748,Antonio Pereira,42,M,Brasília,MG,2445,PRD079,Carregador Wireless,Notebooks,Xiaomi,3322.54,5,16612.7,12,1993.52,14619.18,Sudeste,Marketplace,1232.56,0.31,VEN038,475.13,7,1,Segunda,Noite,Processando,3.7,2,Cartão Débito,2
TXN00007184,2024-10-13,CLI001884,Lucia Ferreira,61,F,São Paulo,SC,8656,PRD002,Samsung Galaxy S24,Acessórios,Logitech,6982.13,2,13964.26,9,1256.78,12707.48,Nordeste,Telefone,2310.12,0.54,VEN008,119.11,7,3,Sexta,Manhã,Entregue,2.3,7,Cartão Crédito,9
TXN00007185,2023-08-26,CLI001692,Ricardo Martins,61,F,João Pessoa,SC,15989,PRD030,SSD 1TB,Audio,Amazon,5235.12,5,26175.6,14,3664.58,22511.02,Nordeste,Loja Física,2516.61,0.18,VEN009,72.11,11,4,Quarta,Manhã,Em Trânsito,4.1,6,Boleto,11
TXN00007186,2023-08-05,CLI000095,Beatriz Araújo,50,F,Fortaleza,SC,13437,PRD054,Fitbit Charge,Periféricos,Logitech,5154.71,4,20618.84,17,3505.2,17113.64,Norte,App Mobile,1885.26,0.19,VEN012,273.99,10,4,Quarta,Manhã,Processando,3.7,6,Cartão Débito,6
TXN00007187,2023-12-23,CLI001079,Lucia Ferreira,67,F,Curitiba,PR,13972,PRD028,Smartwatch Garmin,Periféricos,Apple,7516.74,5,37583.7,5,1879.18,35704.51,Norte,App Mobile,2850.12,0.55,VEN027,343.41,11,4,Quinta,Noite,Entregue,1.8,11,Cartão Débito,10
TXN00007188,2023-10-01,CLI000909,Eduardo Gomes,44,F,Recife,SC,15805,PRD091,AirPods Pro,Smartphones,Logitech,7685.63,3,23056.89,13,2997.4,20059.49,Sudeste,Marketplace,4924.06,0.47,VEN049,428.56,1,1,Segunda,Manhã,Entregue,4.7,1,Cartão Débito,4
TXN00007189,2023-09-05,CLI000692,Roberto Lima,70,F,Vitória,SC,5967,PRD008,Smartwatch Garmin,Monitores,Amazon,749.93,1,749.93,7,52.5,697.43,Sudeste,Online,348.87,0.16,VEN027,331.47,6,1,Sexta,Noite,Em Trânsito,3.9,10,Boleto,8
TXN00007190,2023-07-17,CLI001405,João Silva,67,F,Curitiba,PE,16715,PRD041,Carregador Wireless,Wearables,Apple,1425.3,3,4275.9,7,299.31,3976.59,Sul,Marketplace,927.51,0.32,VEN013,295.31,10,4,Segunda,Tarde,Em Trânsito,2.9,13,PIX,4
TXN00007191,2024-06-03,CLI000624,Patricia Alves,68,M,Fortaleza,MG,15772,PRD032,MacBook Air,Tablets,Microsoft,7927.47,1,7927.47,16,1268.4,6659.07,Sul,Online,5396.89,0.24,VEN028,406.25,5,3,Quarta,Manhã,Processando,1.5,11,Cartão Crédito,2
TXN00007192,2023-01-23,CLI001955,Marcos Ribeiro,62,M,Aracaju,PE,14318,PRD002,Mouse Logitech,Notebooks,Xiaomi,920.23,2,1840.46,15,276.07,1564.39,Centro-Oeste,Online,604.17,0.42,VEN013,445.77,4,4,Sexta,Manhã,Entregue,2.9,8,PIX,11
TXN00007193,2023-10-28,CLI000061,Maria Santos,59,F,Rio de Janeiro,PR,13200,PRD027,Cabo USB-C,Smartphones,Apple,3477.86,2,6955.72,18,1252.03,5703.69,Sudeste,Loja Física,1229.96,0.57,VEN050,94.94,8,2,Sábado,Tarde,Processando,3.8,1,Boleto,4
TXN00007194,2024-01-04,CLI001184,Fernanda Rocha,30,F,São Paulo,RS,15417,PRD031,Capa iPhone,Gaming,Samsung,2654.6,2,5309.2,13,690.2,4619,Centro-Oeste,Telefone,1721.57,0.21,VEN042,98.79,1,2,Quarta,Tarde,Em Trânsito,2.4,13,Cartão Crédito,7
TXN00007195,2024-07-04,CLI001496,Juliana Barbosa,18,M,Belo Horizonte,PE,12067,PRD066,Webcam HD,Notebooks,Microsoft,5745.84,1,5745.84,6,344.75,5401.09,Centro-Oeste,Marketplace,3489.17,0.28,VEN043,183.69,7,3,Quarta,Noite,Entregue,1.1,13,PIX,1
TXN00007196,2023-05-31,CLI000675,Ricardo Martins,33,M,Natal,CE,6599,PRD072,Apple Watch,Gaming,Amazon,1809.98,2,3619.96,12,434.4,3185.56,Norte,App Mobile,573.37,0.52,VEN037,316.01,7,2,Terça,Noite,Entregue,4.6,7,PIX,5
TXN00007197,2023-10-14,CLI001178,Mariana Cardoso,25,F,Aracaju,CE,14661,PRD005,Samsung Galaxy S24,Notebooks,Dell,4775.08,5,23875.4,19,4536.33,19339.07,Nordeste,Loja Física,1586.33,0.47,VEN030,365.51,11,4,Domingo,Manhã,Em Trânsito,3.6,13,Cartão Débito,9
TXN00007198,2023-05-02,CLI001211,João Silva,28,M,Natal,GO,15590,PRD064,Sony WH-1000XM5,Wearables,Apple,478.73,3,1436.19,14,201.07,1235.12,Centro-Oeste,Loja Física,267.49,0.28,VEN025,105.04,6,3,Quarta,Manhã,Entregue,3.1,3,Cartão Débito,10
TXN00007199,2023-05-15,CLI000901,João Silva,40,F,Teresina,MG,4080,PRD022,Monitor 4K,Armazenamento,Logitech,3761.98,2,7523.96,11,827.64,6696.32,Sul,Online,2223.07,0.55,VEN008,417.65,10,3,Quinta,Noite,Em Trânsito,4.5,8,Cartão Débito,3
TXN00007200,2023-01-02,CLI000950,Ricardo Martins,18,F,Goiânia,SP,11030,PRD068,Tablet Samsung,Smartphones,Logitech,6363.27,1,6363.27,25,1590.82,4772.45,Centro-Oeste,App Mobile,4319.78,0.43,VEN014,354.93,11,1,Segunda,Manhã,Processando,2.8,4,Cartão Crédito,3
TXN00007201,2023-09-07,CLI000371,Mariana Cardoso,28,F,Porto Alegre,PR,2980,PRD097,Power Bank,Wearables,Logitech,913.64,4,3654.56,16,584.73,3069.83,Sudeste,App Mobile,316.17,0.47,VEN014,316.54,12,2,Terça,Tarde,Entregue,2.2,11,Cartão Débito,1
TXN00007202,2024-01-28,CLI001795,Pedro Oliveira,54,F,Aracaju,SP,13124,PRD009,Nintendo Switch,Smartphones,Amazon,7877.03,3,23631.09,2,472.62,23158.47,Sudeste,Loja Física,2757.94,0.25,VEN015,54.63,7,2,Terça,Noite,Em Trânsito,4.6,12,Boleto,12
TXN00007203,2024-06-05,CLI001085,Eduardo Gomes,52,F,Maceió,SC,17099,PRD076,Power Bank,Monitores,Sony,3477.85,2,6955.7,7,486.9,6468.8,Sudeste,Loja Física,1966.76,0.53,VEN038,254.79,8,4,Sexta,Manhã,Entregue,1.7,4,Boleto,4
TXN00007204,2023-08-23,CLI000447,Beatriz Araújo,20,M,Teresina,SC,14729,PRD059,Monitor 4K,Tablets,Nintendo,74.28,3,222.84,24,53.48,169.36,Sudeste,Marketplace,49.39,0.53,VEN025,223.75,3,4,Quinta,Tarde,Entregue,3.4,4,Cartão Débito,2
TXN00007205,2023-03-08,CLI001294,Fernanda Rocha,23,M,Belo Horizonte,RS,5821,PRD005,PlayStation 5,Notebooks,Amazon,7884.27,5,39421.35,7,2759.49,36661.86,Centro-Oeste,Online,4423.07,0.41,VEN025,191.73,9,3,Segunda,Noite,Processando,2.6,10,PIX,11
TXN00007206,2024-04-24,CLI000698,Juliana Barbosa,70,F,Belém,BA,10842,PRD034,Smartphone Xiaomi,Armazenamento,JBL,2375.24,5,11876.2,9,1068.86,10807.34,Sudeste,Marketplace,1152.25,0.3,VEN008,310.24,5,4,Segunda,Manhã,Entregue,3,12,Cartão Crédito,8
TXN00007207,2023-10-04,CLI000484,Mariana Cardoso,37,F,Brasília,PR,19514,PRD069,Tablet Samsung,Smartphones,Apple,5720.83,5,28604.15,1,286.04,28318.11,Centro-Oeste,Telefone,1810.56,0.24,VEN043,377.74,6,3,Quinta,Manhã,Processando,1.3,10,Boleto,7
TXN00007208,2024-08-22,CLI000800,Carlos Souza,35,M,Florianópolis,SP,14507,PRD074,Xbox Series X,Gaming,Garmin,4699.75,2,9399.5,29,2725.86,6673.64,Sul,App Mobile,1620.94,0.25,VEN009,426.64,7,3,Quarta,Tarde,Processando,2.1,8,PIX,8
TXN00007209,2023-02-14,CLI001681,Beatriz Araújo,41,M,Aracaju,PR,17516,PRD072,Power Bank,Gaming,Garmin,6737.65,5,33688.25,9,3031.94,30656.31,Centro-Oeste,App Mobile,2769.12,0.31,VEN007,349.89,12,2,Segunda,Noite,Em Trânsito,4.7,15,Boleto,5
TXN00007210,2024-01-12,CLI000835,Beatriz Araújo,62,F,Vitória,PR,6957,PRD017,PlayStation 5,Smartphones,Sony,6343.95,1,6343.95,23,1459.11,4884.84,Norte,Loja Física,3375.4,0.17,VEN036,247.09,5,1,Domingo,Tarde,Processando,3.9,13,Boleto,7
TXN00007211,2024-10-16,CLI000264,Eduardo Gomes,22,F,Manaus,MG,4837,PRD020,Cabo USB-C,Acessórios,Garmin,2604.09,5,13020.45,23,2994.7,10025.75,Sul,Telefone,1208.67,0.33,VEN038,237.39,8,2,Quinta,Tarde,Entregue,4.6,3,Cartão Débito,10
TXN00007212,2023-10-20,CLI001264,Mariana Cardoso,21,F,Brasília,CE,19338,PRD002,Mouse Logitech,Tablets,Amazon,2542.15,3,7626.45,8,610.12,7016.33,Sul,App Mobile,854.54,0.21,VEN025,278.67,9,2,Sábado,Tarde,Em Trânsito,2.8,2,Cartão Crédito,3
TXN00007213,2024-06-08,CLI000650,Felipe Nascimento,20,F,Teresina,BA,5594,PRD053,Capa iPhone,Periféricos,Sony,1401.78,3,4205.34,30,1261.6,2943.74,Centro-Oeste,App Mobile,717.94,0.2,VEN043,176.95,6,3,Sábado,Manhã,Em Trânsito,1.5,7,Cartão Débito,9
TXN00007214,2024-07-20,CLI000848,Rodrigo Castro,23,M,Goiânia,GO,9292,PRD090,Apple Watch,Monitores,Amazon,2842.38,1,2842.38,8,227.39,2614.99,Norte,Loja Física,886.26,0.23,VEN029,177.13,3,4,Sexta,Noite,Em Trânsito,4.5,2,Cartão Débito,12
TXN00007215,2023-08-13,CLI000041,Marcos Ribeiro,40,M,Belém,MG,14643,PRD014,Chromecast,Periféricos,JBL,5835.76,4,23343.04,22,5135.47,18207.57,Nordeste,Marketplace,2072.62,0.49,VEN024,153.37,8,2,Quinta,Manhã,Entregue,1.8,8,Cartão Débito,5
TXN00007216,2024-07-29,CLI000433,Simone Dias,24,M,Maceió,RJ,19213,PRD082,Carregador Wireless,Periféricos,JBL,6397.81,3,19193.43,21,4030.62,15162.81,Sudeste,Marketplace,2608.29,0.36,VEN018,157.1,4,3,Terça,Tarde,Entregue,1.4,2,PIX,1
TXN00007217,2024-11-04,CLI001619,Carlos Souza,52,M,Maceió,PR,9498,PRD048,Tablet Samsung,Armazenamento,Amazon,682.67,1,682.67,25,170.67,512,Nordeste,Online,460.13,0.23,VEN019,254.76,5,1,Segunda,Noite,Entregue,1.9,1,Boleto,8
TXN00007218,2024-11-26,CLI000586,Patricia Alves,63,M,Curitiba,GO,9421,PRD079,Echo Dot,Monitores,Xiaomi,6190.26,4,24761.04,18,4456.99,20304.05,Sul,Marketplace,4119.55,0.4,VEN043,125.08,9,1,Sábado,Noite,Entregue,2.8,4,PIX,7
TXN00007219,2024-12-04,CLI001757,Lucia Ferreira,39,F,Aracaju,CE,14097,PRD002,PlayStation 5,Gaming,JBL,7032.31,4,28129.24,17,4781.97,23347.27,Nordeste,App Mobile,2176.52,0.35,VEN004,382.44,5,2,Sexta,Noite,Em Trânsito,2.7,3,Cartão Débito,9
TXN00007220,2024-05-02,CLI001408,Lucia Ferreira,48,F,Recife,GO,12317,PRD085,Apple Watch,Tablets,Samsung,6534.72,1,6534.72,25,1633.68,4901.04,Sul,Online,3090.48,0.38,VEN017,258.44,9,3,Terça,Manhã,Em Trânsito,4.1,12,PIX,10
TXN00007221,2023-04-16,CLI001895,Juliana Barbosa,56,M,Fortaleza,GO,10152,PRD002,iPad Pro,Notebooks,JBL,6511.76,2,13023.52,29,3776.82,9246.7,Sul,Loja Física,4425.07,0.28,VEN039,324.34,4,4,Quinta,Noite,Entregue,3,1,Boleto,2
TXN00007222,2023-01-09,CLI001170,João Silva,37,F,Brasília,PR,17172,PRD076,MacBook Air,Monitores,Garmin,2147.4,3,6442.2,5,322.11,6120.09,Centro-Oeste,Marketplace,993.22,0.45,VEN029,111.13,5,3,Terça,Tarde,Em Trânsito,2,9,PIX,3
TXN00007223,2024-09-15,CLI000643,Lucia Ferreira,25,M,Aracaju,RS,10293,PRD077,Xbox Series X,Monitores,Logitech,3430.56,4,13722.24,15,2058.34,11663.9,Nordeste,Marketplace,2007.39,0.23,VEN046,55.58,2,4,Terça,Noite,Entregue,2.2,9,Cartão Débito,6
TXN00007224,2023-04-04,CLI001267,Maria Santos,69,M,Rio de Janeiro,BA,14352,PRD060,Capa iPhone,Armazenamento,Garmin,2837.79,3,8513.37,25,2128.34,6385.03,Sudeste,Loja Física,1851.4,0.48,VEN040,289.22,12,2,Terça,Tarde,Em Trânsito,1.9,8,PIX,1
TXN00007225,2023-11-30,CLI000198,Antonio Pereira,57,F,Vitória,RS,10477,PRD089,Kindle Paperwhite,Monitores,JBL,4941.21,4,19764.84,26,5138.86,14625.98,Sudeste,Loja Física,2805.26,0.45,VEN050,175.54,9,1,Quarta,Noite,Processando,1.2,13,PIX,8
TXN00007226,2024-01-20,CLI000584,Simone Dias,26,M,Belo Horizonte,MG,17227,PRD071,Apple Watch,Monitores,Apple,1907.25,4,7629,11,839.19,6789.81,Sul,Marketplace,1217.7,0.53,VEN033,125.62,11,2,Segunda,Manhã,Entregue,2.4,7,Boleto,3
TXN00007227,2023-08-22,CLI000557,Rodrigo Castro,61,M,Porto Alegre,RJ,9561,PRD018,Chromecast,Periféricos,Nintendo,2962.02,3,8886.06,5,444.3,8441.76,Norte,Marketplace,949.58,0.46,VEN026,251.98,3,4,Quarta,Manhã,Entregue,1.1,1,Cartão Crédito,1
TXN00007228,2024-04-27,CLI001248,Lucia Ferreira,37,F,Maceió,BA,14242,PRD033,Monitor 4K,Tablets,Garmin,6996.22,2,13992.44,18,2518.64,11473.8,Sul,Marketplace,3272.63,0.25,VEN029,156.54,9,4,Sábado,Manhã,Em Trânsito,4.9,6,Cartão Débito,8
TXN00007229,2023-08-20,CLI001036,Lucia Ferreira,35,F,Aracaju,RJ,3342,PRD041,SSD 1TB,Smartphones,Xiaomi,4345.21,3,13035.63,23,2998.19,10037.44,Nordeste,Online,2495.36,0.44,VEN001,264.37,7,3,Terça,Tarde,Em Trânsito,2.2,2,Cartão Crédito,2
TXN00007230,2023-07-11,CLI000732,Rodrigo Castro,29,M,Curitiba,PE,11515,PRD017,AirPods Pro,Gaming,Sony,5255.89,4,21023.56,26,5466.13,15557.43,Sul,Telefone,1718.91,0.31,VEN039,272.38,1,1,Terça,Noite,Entregue,2.4,7,Boleto,4
TXN00007231,2024-01-21,CLI000430,Carlos Souza,57,M,Manaus,SP,16744,PRD005,Kindle Paperwhite,Acessórios,Garmin,7747.4,4,30989.6,1,309.9,30679.7,Norte,App Mobile,4969.87,0.41,VEN005,484.75,7,2,Segunda,Manhã,Processando,1.6,12,Cartão Débito,3
TXN00007232,2023-07-10,CLI000521,Maria Santos,58,F,Curitiba,CE,7674,PRD080,MacBook Air,Notebooks,Fitbit,4320,3,12960,26,3369.6,9590.4,Sul,App Mobile,1841.04,0.15,VEN048,159.8,4,2,Sábado,Tarde,Em Trânsito,1.3,8,PIX,11
TXN00007233,2023-01-16,CLI001141,Patricia Alves,22,F,Brasília,CE,13831,PRD065,PlayStation 5,Armazenamento,Fitbit,3959.26,4,15837.04,8,1266.96,14570.08,Sudeste,Online,1238.25,0.37,VEN037,271.31,2,2,Segunda,Tarde,Entregue,4.9,1,PIX,9
TXN00007234,2023-11-24,CLI001621,Felipe Nascimento,63,M,Belém,MG,15307,PRD066,AirPods Pro,Notebooks,Nintendo,6016.56,2,12033.12,15,1804.97,10228.15,Centro-Oeste,Telefone,2674.22,0.39,VEN029,95.49,7,3,Quinta,Tarde,Processando,3.9,8,Boleto,7
TXN00007235,2023-04-29,CLI001171,Juliana Barbosa,22,F,Curitiba,SP,14831,PRD077,Chromecast,Smartphones,Xiaomi,5845.09,2,11690.18,24,2805.64,8884.54,Sudeste,Telefone,1972.22,0.22,VEN048,82.84,1,4,Segunda,Noite,Entregue,2.7,9,Boleto,5
TXN00007236,2023-10-31,CLI001174,Ana Costa,68,F,Aracaju,PE,9738,PRD078,Monitor 4K,Monitores,Sony,2470.02,5,12350.1,6,741.01,11609.09,Norte,Online,788.95,0.55,VEN028,242.19,3,2,Domingo,Manhã,Entregue,2.8,10,Boleto,10
TXN00007237,2023-11-29,CLI000053,Patricia Alves,56,M,Brasília,RS,12199,PRD038,Película Protetora,Acessórios,Nintendo,1652.5,2,3305,5,165.25,3139.75,Sul,Loja Física,1052.97,0.42,VEN032,137.3,4,4,Quinta,Manhã,Em Trânsito,4.9,6,Cartão Crédito,5
TXN00007238,2023-11-23,CLI001176,Eduardo Gomes,19,M,Rio de Janeiro,BA,12252,PRD083,Smartwatch Garmin,Gaming,JBL,985.47,4,3941.88,11,433.61,3508.27,Sudeste,Marketplace,475.26,0.26,VEN017,338.01,4,1,Terça,Manhã,Entregue,2.6,13,Cartão Débito,8
TXN00007239,2023-12-05,CLI000678,Rodrigo Castro,67,M,Rio de Janeiro,CE,7529,PRD065,Cabo USB-C,Tablets,Garmin,6277.25,3,18831.75,3,564.95,18266.8,Centro-Oeste,Telefone,2736.8,0.52,VEN012,99.26,7,1,Sábado,Noite,Em Trânsito,1.1,5,PIX,2
TXN00007240,2024-02-11,CLI000142,Rodrigo Castro,30,F,Florianópolis,MG,3615,PRD041,Echo Dot,Monitores,Garmin,5129.44,4,20517.76,21,4308.73,16209.03,Nordeste,Loja Física,2050.97,0.43,VEN049,350.6,3,1,Quarta,Manhã,Entregue,4.1,7,PIX,9
TXN00007241,2023-06-19,CLI001783,Rodrigo Castro,35,M,Salvador,BA,14487,PRD043,Smartwatch Garmin,Smartphones,Nintendo,3942.02,3,11826.06,2,236.52,11589.54,Norte,Loja Física,2035.99,0.2,VEN035,385.43,12,1,Segunda,Manhã,Processando,1.7,7,Boleto,8
TXN00007242,2024-11-15,CLI001136,Juliana Barbosa,24,M,Brasília,BA,19297,PRD026,Apple Watch,Wearables,Xiaomi,982.41,5,4912.05,26,1277.13,3634.92,Norte,Telefone,399.32,0.24,VEN007,470.45,3,3,Segunda,Noite,Em Trânsito,1.1,8,PIX,1
TXN00007243,2023-12-01,CLI000158,Felipe Nascimento,60,M,Maceió,RS,10909,PRD091,Película Protetora,Smartphones,Nintendo,3193.51,5,15967.55,7,1117.73,14849.82,Sul,App Mobile,1238.37,0.56,VEN042,57.61,11,2,Quarta,Tarde,Entregue,1.6,14,PIX,8
TXN00007244,2023-12-04,CLI000577,Lucia Ferreira,55,M,Campo Grande,RS,15825,PRD053,Kindle Paperwhite,Monitores,Nintendo,6266.28,1,6266.28,6,375.98,5890.3,Centro-Oeste,Marketplace,4177.54,0.54,VEN043,180.95,12,1,Segunda,Tarde,Em Trânsito,4.3,11,Cartão Débito,7
TXN00007245,2024-09-21,CLI001097,Ana Costa,25,F,Salvador,RS,15751,PRD019,Smartwatch Garmin,Wearables,Apple,2771.47,3,8314.41,4,332.58,7981.83,Centro-Oeste,App Mobile,1019.31,0.16,VEN012,158.2,2,1,Quarta,Manhã,Em Trânsito,4.3,14,PIX,7
TXN00007246,2024-01-03,CLI001418,Pedro Oliveira,30,F,Teresina,BA,9923,PRD030,Cabo USB-C,Smartphones,JBL,4301.88,2,8603.76,14,1204.53,7399.23,Sul,Marketplace,1596.65,0.41,VEN040,442.98,11,1,Segunda,Manhã,Entregue,2.9,8,PIX,10
